index,Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island
787,943,5831671,73359,2001,1,100,116.8,13.5,0.8,5188194.1,56776.9,3498710.5,1005506,58.5,40.724956,-73.979057,3,2,2602,11.20312048,11.21665999,5.618950539,4.069026754,0,0
5299,6184,2736777,59226,1920,1,100,108.4,4,0.1,308748,3087.5,847029.6,239050.1,65.74,40.851817,-73.94004,12,10,275,10.98911591,10.98894705,6.023205433,4.185707568,0,0
263,271,4905873,103032,1951,2,100,83.9,4.7,0.7,6978669.2,75694.8,1668893.4,489124.6,70.61,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.5427949,11.5427949,5.91539311,4.257171778,1,0
3729,4263,2384018,61407,1982,1,100,26.8,4.6,0.1,2046637.3,22725,2905975.1,851692.5,11.21,40.774253,-73.963296,8,4,130,11.02527911,12.12879736,4.688591794,2.416806237,0,0
5559,6543,3230437,101178,1928,1,100,44,2.7,0.4,4126800.3,45707.7,1071596.6,314067,3068.14,40.829245,-73.914433,4,16,175,11.52463662,11.6787873,5.389984555,8.028826794,0,0
8865,11105,4735452,61800,1928,1,100,89.5,4.7,0.7,4312101,45846.9,1014078,292303,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.03165864,11.03165864,5.498806227,3.794018727,0,0
1230,1487,5944257,140360,1931,1,100,180.8,18.3,1.4,9321903.4,106004.8,4731893.8,1423135.8,101.7424207,40.746216,-74.005229,4,3,89,11.85196583,11.26107375,6.204759762,3.794018727,0,0
11235,14159,5833359,300145,1966,2,100,147.7,4.7,1.2,36022702.4,349226.2,4678779.9,1320237.2,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.61202097,12.54639105,7.588222406,3.794018727,1,0
5265,6148,3544730,74652,1940,1,100,165.6,6.732861157,0.478642298,2094477.4,66944.70117,2431435.5,1381668.643,101.7424207,40.864885,-73.926864,12,10,287,11.22059259,11.11471399,6.552793153,3.794018727,0,0
10246,12876,4039524,235000,1965,1,100,86.6,5.7,0.6,13274299.9,140915.1,5004868.2,1421956.7,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.36734079,12.42140981,6.853193491,3.794018727,1,0
3926,4488,5794327,67880,1900,1,100,79.5,5.8,0.6,4007515.5,43722.2,1388273.6,390337.8,101.7424207,40.761922,-73.960289,8,5,110,11.12549672,11.12549672,5.360822572,3.794018727,0,0
8518,10680,2817647,60194,1941,1,100,79.2,6.732861157,0.478642298,4063796.8,66944.70117,708919,1381668.643,101.7424207,40.64137,-73.962515,14,40,514,11.00532796,11.00698788,5.374352053,3.794018727,0,0
11597,14707,4389084,79150,1974,1,100,48.6,8.1,0.2,1607330.6,18107.3,2237941.2,638093.9,101.7424207,40.642992,-74.076954,1,49,3,11.27910007,11.27910007,4.447346101,3.794018727,0,1
5803,6844,3663468,222600,2009,1,100,31.5,2.7,0.3,2868399.7,34441.1,1114222.7,336017.7,0.34,40.806623,-73.907646,1,17,19,12.31313172,11.74823471,5.026508643,-1.078809661,0,0
8737,10944,3117304,60480,1940,1,100,77.2,3.6,0.7,3921800.1,41901.9,769006.8,216273.2,101.7424207,40.634009,-73.991922,12,44,236,11.01006801,11.01452236,5.338979348,3.794018727,0,0
2849,3313,4023788,139841,1988,1,100,48.9,9.5,0.478642298,6299575.527,66944.70117,4773295.8,1383192.7,101.7424207,40.786693,-73.968327,7,6,173,11.84826134,11.71451846,5.583766874,3.794018727,0,0
9148,11428,2843897,54000,1940,1,100,201.6,6.732861157,0.478642298,4758197.6,66944.70117,5570831.6,1381668.643,43.68,40.613217,-73.948855,15,48,642,10.89673933,10.89673933,5.683919846,3.776890331,0,0
5660,6662,5871827,279000,1927,1,100,55.3,1,0.6,14444537.7,156878.1,991003.1,290446.4,13.05,40.829248,-73.922892,4,8,195,12.53896706,12.53896706,6.642747524,2.568788134,0,0
1838,2167,2701801,103022,1901,1,100,99.5,18.8,0.3,3703124.9,37031.2,7083252.7,2039520,12.24,40.737416,-73.992581,5,2,52,11.54269784,11.37834209,5.281679725,2.504709277,0,0
11688,14878,4414425,71400,1999,1,100,76.8,7.2,0.6,3753466.5,40546.9,1778253.4,521176.2,27.54,40.611237,-74.064019,1,49,6,11.17605315,11.1844214,5.295312858,3.315639493,0,1
10466,13132,4056876,70500,1965,1,100,69.2,20,0.478642298,6299575.527,66944.70117,3897175,1127990.5,1.92,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.16336799,10.93901804,5.583766874,0.652325186,1,0
571,621,4394700,372364,1932,1,90,126.6,17.1,0.478642298,6299575.527,66944.70117,11484246,3276270.8,86.96,40.708173,-74.006464,1,1,1502,12.82762715,12.16435963,5.583766874,4.465448243,0,0
10353,12999,4414527,288711,1950,1,100,100.9,3.9,0.9,24852182.1,272301.2,3990381,1138319.7,62.64,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.57318147,12.57318147,7.200797958,4.137404052,1,0
2813,3276,4039181,62487,1926,1,100,64.6,4.4,0.5,3222614.2,35766.8,1012723.8,285959.1,25.12,40.78399,-73.98366,7,6,163,11.04271381,11.09133097,5.142832464,3.223664342,0,0
1142,1384,4375882,50962,1900,1,100,79.2,8.9,0.2,768900.1,8181.9,1552494.1,455009.9,101.7424207,40.739502,-74.005366,2,3,77,10.83883554,10.83883554,5.123963979,3.794018727,0,0
4760,5484,2638326,51414,1920,1,100,55.1,6.732861157,0.478642298,2515629.3,66944.70117,599374.4,1381668.643,31.36,40.800445,-73.969801,7,6,191,10.84766579,10.94296889,4.894850261,3.445533195,0,0
2850,3314,5869062,224531,1968,1,100,27.1,7.1,0,532371.8,5387.3,5557291.7,1585997.4,52.44,40.788758,-73.970503,7,6,173,12.32176906,12.32176906,3.342861805,3.959669659,0,0
8132,10075,4405049,67638,2002,1,100,80.4,4.9,0.7,4317433,46958,1123812.9,329370.7,52.83,40.698714,-73.931208,4,34,391,11.12192523,11.12192523,5.43503119,3.967079211,0,0
7814,9555,2817630,57120,1928,1,100,95.3,6.732861157,0.478642298,4721099.9,66944.70117,1041604.5,1381668.643,101.7424207,40.663975,-73.934348,9,41,355,10.9529096,10.91920724,5.524655809,3.794018727,0,0
929,1134,2679416,97248,1970,1,100,93.5,7.8,0.7,6513859.9,70745.9,2704609.2,772114.6,101.7424207,40.727988,-74.000032,2,1,65,11.4850197,11.40348999,5.846438775,3.794018727,0,0
6224,7463,4835762,70928,1931,1,100,102.8,7,0.478642298,6299575.527,66944.70117,1729801.2,496552.6,71.49,40.852442,-73.887109,6,15,391,11.16942056,11.17043516,6.023447593,4.26955758,0,0
2937,3411,2715846,196650,1925,1,100,114.3,6.5,0,807300,8073,4440121,1274604.3,101.7424207,40.793303,-73.968609,7,6,181,12.18918078,12.11806077,3.758871826,3.794018727,0,0
10377,13026,4408026,185650,1953,1,100,69,4.6,0.6,10000361.4,108810.1,3028946.5,887733.3,40.54,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.13161846,12.18041119,6.331323898,3.702289141,1,0
940,1146,2670571,85000,2006,1,100,83.8,9.8,0.6,4120551.5,46262.3,2852678.6,815004.4,86.34,40.726165,-73.993127,2,1,5502,11.35040654,11.32900263,5.388615005,4.45829299,0,0
5058,5891,2811983,123015,1983,1,100,94.6,9.6,0.7,8350600.4,90890.6,4425241.1,1296963.8,89.8,40.835215,-73.940333,12,7,245,11.72006158,11.81354844,6.094697802,4.497584975,0,0
11736,14983,4950741,59800,1930,1,100,102,4.6,0.9,5511800.5,58436.7,1081157,307746.1,131.58,40.850655,-73.905048,5,14,23501,10.99876094,11.11765818,5.747161198,4.879615032,0,0
2307,2703,2811093,172075,1916,1,100,51.4,10.6,0.478642298,6299575.527,66944.70117,6529133.8,1883144.4,101.7424207,40.760103,-73.983973,5,4,125,12.05568571,12.09070669,5.583766874,3.794018727,0,0
3965,4530,3115609,102593,1975,1,100,40.3,9.1,0.1,1318843.3,13686.3,3453762.9,1078445.7,33.47,40.768281,-73.957104,8,5,126,11.53852498,11.6826598,4.249922794,3.510649515,0,0
2506,2932,4038855,114992,1929,1,100,82.8,5.8,0.478642298,6299575.527,66944.70117,2474732.2,701428.6,42.92,40.768585,-73.987271,4,3,139,11.65261784,11.70275212,6.325970566,3.759337918,0,0
10432,13085,4408038,52602,1940,1,100,79.1,3.2,0.7,3665659.5,39987.6,605642.8,177503.7,56.16,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.87050942,10.91929777,5.307772525,4.02820476,1,0
2302,2698,2811107,447123,1990,1,100,102,12.7,0,1424681.7,14246.8,18875684.1,5453767.2,10.14,40.759055,-73.98471,5,4,125,13.010589,12.9713079,4.32677816,2.316487998,0,0
5831,6889,2665259,76620,1937,1,100,93.7,5.7,0.8,5684263.6,62141.4,1493839.9,437819.4,116.26,40.815122,-73.909405,1,8,73,11.24661342,11.2464829,5.710095837,4.755829062,0,0
745,858,2658891,60417,1933,1,100,108.7,6.7,0.9,5467157,55186.4,1506581.4,429299.4,65,40.711307,-73.983761,3,1,202,11.0090258,10.87927286,5.671259283,4.17438727,0,0
5338,6227,2680073,70692,1920,1,100,84.1,3.6,0,247747,2477.5,1000253.4,293157.5,36.85,40.852405,-73.935893,12,10,271,11.16608769,11.32023837,6.076494796,3.606855619,0,0
2028,2376,2653206,142173,1909,1,100,57.9,8.8,0.1,818337.9,8459.6,4345645,1273635.5,19.62,40.73764,-73.988233,5,2,50,11.8647999,11.73606902,5.646153362,2.976549454,0,0
8815,11043,3935609,60144,1936,1,100,101.3,3.7,0.9,5050636.3,54093,767110.5,221048.3,82.39,40.632498,-74.032184,10,43,44,11.00449697,11.00454684,5.665388087,4.41146407,0,0
10553,13236,4115751,78384,1940,1,100,15.5,2.9,0.1,377900,3779,774455.8,217792.8,38.52,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.2693751,11.21489672,3.000719815,3.651177587,1,0
556,604,5913624,167280,1902,1,100,116.3,9.8,0.9,4557100.2,49337,1838672.2,538883.9,101.7424207,40.709669,-74.010092,1,1,1502,12.02742433,10.91508846,5.488937726,3.794018727,0,0
1127,1367,2940676,53906,1965,1,100,63.8,8.6,0.478642298,6299575.527,66944.70117,1800718.7,513315.7,9.42,40.738846,-74.000397,2,3,77,10.89499707,10.99204951,5.007965066,2.242835089,0,0
10461,13126,2978816,51341,1962,1,100,74,3.7,0.6,3413399.8,34134,766516,211637.7,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.84624493,10.94208441,5.200153118,3.794018727,1,0
11547,14627,2559046,143441,1952,1,100,66.4,0.9,0.7,9068199.9,97251.2,462053,135420,76.41,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.87367908,11.87367908,6.177321514,4.336113578,1,0
9067,11343,5989974,50400,1925,1,100,100,3.4,0.9,4098400.1,44417.7,623006,171710.4,101.7424207,40.627189,-73.956683,14,45,762,10.82774645,10.82774645,5.485626465,3.794018727,0,0
4005,4573,4946253,139000,1962,1,100,95.5,11.2,0.6,8547021,86124.9,5849325,1693866.4,44.1,40.763509,-73.959122,8,5,116,11.84222921,11.84715948,6.118097198,3.786459782,0,0
1282,1553,2379772,646464,1925,1,100,37.4,6.9,0,51270.3,579,17190567,4972283.2,8.86,40.752619,-73.994503,4,3,103,13.37927279,13.48593647,6.597282118,2.181546765,0,0
9233,11532,4907442,380000,1972,1,95,11.2,3.3,0.478642298,6299575.527,66944.70117,4272310.8,1252142.5,101.7424207,40.57454,-73.990886,13,47,326,12.84792653,12.84792653,5.583766874,3.794018727,0,0
8763,10977,2663842,54600,1963,1,100,73.5,4,0.6,3300201.8,34961.7,805615.7,231274.6,101.7424207,40.629392,-74.013294,10,43,12801,10.90778916,10.95657933,5.212214667,3.794018727,0,0
6169,7366,3529421,174820,2008,1,100,101.5,19,0.4,2364569.8,26583.8,4168545.2,1221730.6,182.32,40.831441,-73.892279,3,17,123,12.07151215,11.07227868,4.833102254,5.205763385,0,0
5191,6051,2684580,517910,1964,1,100,140.2,7.2,1.2,60784229.8,657640.1,13389184.4,3809018.6,101.7424207,40.847503,-73.935052,12,10,261,13.15755676,13.14896246,8.079772912,3.794018727,0,0
5950,7067,2976608,96990,1935,1,100,109.5,4.1,0.1,628606.7,6350.8,1370298,392944.8,116.88,40.841227,-73.912589,4,16,225,11.48236316,11.48236316,6.525469444,4.761147767,0,0
7661,9339,4407839,120000,1956,1,100,74.7,4.2,0.7,7488979.2,81645.8,1849583.7,521681.8,44.89,40.675292,-73.969555,8,35,207,11.69524702,11.73606902,5.985949366,3.804215053,0,0
8576,10744,3530951,157493,1954,1,100,9.7,2.7,0.478642298,6299575.527,66944.70117,1749240.3,494700.3,39.9,40.634932,-73.958119,14,45,766,11.96713629,12.10689299,5.583766874,3.686376324,0,0
9447,11802,2811579,87000,1955,1,100,81.1,3.5,0.7,5986856.9,63268.2,1064881.8,304275.6,64.96,40.622765,-73.936034,18,45,736,11.3736634,11.37367489,5.762051383,4.173771696,0,0
8676,10860,2834376,61440,1930,1,100,71.5,2.7,0.7,4422500.2,47073.2,705478.8,196935,63.61,40.632988,-73.972129,14,40,482,11.02581637,11.17996705,5.459159892,4.152770691,0,0
5056,5888,4571449,61268,1908,1,100,27.9,6.6,0,280200,2802,1515405.7,426894.7,101.7424207,40.835016,-73.944167,12,7,245,11.02301296,11.07178136,2.701361213,3.794018727,0,0
8392,10539,4405290,95100,1962,1,100,106.5,4.7,1,8602026.7,91775.9,1529060,448141.8,101.7424207,40.655356,-73.951064,17,40,820,11.46268425,11.46260012,6.124464549,3.794018727,0,0
11587,14691,4201259,100071,2005,1,100,40.4,11.6,0.478642298,6299575.527,66944.70117,4240232.4,1215739.8,27.71,40.638214,-74.075882,1,49,3,11.51363521,11.56242014,5.583766874,3.321793359,0,1
6488,7817,4371475,59000,1927,1,100,44.8,10.7,0.1,487057,5422.3,2158272.4,632553.4,3.79,40.876938,-73.905737,8,14,283,10.98529272,10.98529272,3.254242969,1.332366019,0,0
9598,12019,2718827,159872,2007,1,100,44.8,9.4,0.1,1514414.9,15144.1,3893857.7,1138095.6,44.01,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.98212877,11.7005496,4.387014176,3.784416881,1,0
4379,4981,2682672,184745,1963,1,100,134.3,11.7,0.478642298,16041357.8,66944.70117,7431836.1,2153107.1,68.02,40.776976,-73.949292,8,5,14402,12.12673177,12.08246329,6.857408905,4.21980178,0,0
9943,12499,5932298,90950,1950,1,100,84.5,3.9,0.7,5873800.1,64238.1,1260192.1,357249.8,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.41806518,11.41806518,5.866468057,3.794018727,1,0
10069,12657,3541258,59723,1963,1,100,85.6,4.8,0.7,4107300.3,43781.1,1029856.5,290717.9,70.72,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.99747248,11.00209984,5.385412073,4.258728418,1,0
3168,3658,2648577,143914,1928,1,100,134.1,19.1,0.4,5272524.1,53493.3,9312404.1,2656143.4,66.13,40.764419,-73.977113,5,4,11201,11.87697118,11.61735755,5.634789603,4.191622502,0,0
10645,13335,2718501,106364,1937,1,100,52.1,2.4,0.5,5396318.2,57990,1073239.7,300173.3,22.72,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.57462245,11.72877045,5.658087515,3.123245594,1,0
4499,5123,4125400,509090,1990,1,80,77.8,7,0.6,27419002.1,296967.1,12775904.6,3642331.2,101.7424207,40.785301,-73.949268,11,5,15802,13.1403801,13.15514997,7.283722916,3.794018727,0,0
3183,3673,2769787,96137,1901,1,100,201.7,18.7,0.3,2707338.6,27292.3,5217060.3,1503045.8,173.37,40.76452,-73.975528,5,4,11201,11.47352954,11.29343772,6.642877859,5.155428039,0,0
5161,6015,4403229,57000,1922,1,100,68.2,5.8,0.5,2521366.7,27049.2,1149368.6,328095,101.7424207,40.843555,-73.939118,12,10,253,10.95080655,10.950789,5.009301071,3.794018727,0,0
620,686,2788706,541195,1963,1,100,95.7,13.5,0.478642298,6299575.527,66944.70117,26270580.3,7629056.2,19.64,40.712982,-74.007301,1,1,21,13.20153494,13.24678213,5.583766874,2.977568303,0,0
4944,5742,4952009,100421,1972,1,100,140.9,7.9,1.2,11374975.4,123350,2775589.7,796234,79.01,40.822667,-73.938335,10,9,234,11.51712663,11.45974618,6.403905269,4.369574427,0,0
6609,7946,2617715,51896,1946,1,100,88.7,3.9,0.8,3872000.3,42820,729144.4,203093.2,82.38,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.85699699,10.85699699,5.326418797,4.411342689,0,0
5139,5988,2805319,61848,1920,1,100,28.2,9.1,0.478642298,6299575.527,66944.70117,1744506.9,563052.7,57.73,40.842724,-73.939954,12,10,253,11.03243504,11.03243504,5.583766874,4.055776969,0,0
5440,6350,4412201,87400,1939,1,100,72.7,3.2,0,217063.2,2170.6,989831.8,278425.1,35.92,40.871101,-73.917655,12,10,307,11.37825056,11.37825056,5.974318388,3.581294243,0,0
4708,5427,4040453,59769,1911,1,100,58.4,3.6,0,160885,1608.8,797130.6,223743.5,28.3,40.80363,-73.965451,7,7,195,10.99824241,11.02780008,5.31861007,3.342861805,0,0
5476,6394,5838720,104334,1913,1,100,11.9,0.6,0,34.4,0.3,229389.9,67230.3,0.6,40.804391,-73.9217,1,8,19,11.55535257,11.55535257,4.328098293,-0.510825624,0,0
8319,10457,2715864,66076,1928,1,100,90.7,4.2,0.8,5489786.8,59583.5,1099761,304605.5,101.7424207,40.65959,-73.962656,9,40,79802,11.09856087,11.19387656,5.675383,3.794018727,0,0
3859,4411,2805620,216186,1930,1,100,79.4,7.5,0.6,12032511.7,131859.6,5922910.4,1704140.8,101.7424207,40.775353,-73.960707,8,4,140,12.28389443,12.32835222,6.460060937,3.794018727,0,0
4445,5052,2823021,169386,1951,1,100,119.8,8.7,1,13488964.8,148134.9,4594595.2,1311314.3,48.98,40.773195,-73.946028,8,5,136,12.03993541,11.92427986,6.574378247,3.891412052,0,0
8904,11149,3120809,65220,1970,1,100,55.5,3.2,0.5,3632489.9,38947.1,928724.6,264796,41.26,40.606594,-73.988972,11,44,428,11.08552145,11.31666724,5.26217192,3.719893508,0,0
1392,1685,1272226,2689635,1970,1,100,139.2,11.5,0.5,113228169.9,1132281.7,96215581.4,28199170.5,25.91,40.751148,-73.991013,5,3,101,14.80491605,14.6485375,8.701861991,3.254628995,0,0
9167,11451,2734740,70000,1939,1,100,63.9,2.8,0.6,4417199.8,46889.7,800175.4,225787.5,37.92,40.60552,-73.96036,15,48,554,11.15625052,11.31039304,5.457881936,3.635478677,0,0
165,169,2809865,64842,1980,1,100,78.9,1.2,0.7,4668999.9,46690,248796.2,72248.9,52.55,40.808832,-73.958021,9,7,20701,11.07970882,11.0402623,5.513428746,3.961765097,0,0
5030,5844,2658338,123314,1917,1,100,58.4,3.2,0.5,6396041.1,69797,1522485.3,437652.6,101.7424207,40.829507,-73.948219,9,7,233,11.72248923,11.77255522,5.828062875,3.794018727,0,0
3099,3588,3112081,64206,1913,1,100,110.2,15.7,0.2,1491803.2,14918,3770105.8,1083966.4,71.77,40.755678,-73.980101,5,4,96,11.06985194,11.07736191,5.541655625,4.273466561,0,0
3656,4186,4943395,125274,1927,1,100,63,15.6,0.1,1575839.8,15856,9142411.6,2658375.5,101.7424207,40.76658,-73.96878,8,4,122,11.73825862,12.04355372,4.427238977,3.794018727,0,0
7387,8901,4036638,82877,1916,1,100,34.7,8.3,0.1,658266.7,6808.4,2242514.3,695906,101.7424207,40.703591,-73.984621,2,33,21,11.32511286,11.33499426,3.555348061,3.794018727,0,0
6963,8385,2665592,252400,1971,1,100,105.4,5.8,0.478642298,6299575.527,66944.70117,4014646.6,1154333.6,94.81,40.850331,-73.864481,11,13,228,12.43877041,12.14645533,7.133854458,4.551874889,0,0
11258,14189,2736786,110160,1979,1,100,68.4,3.8,0.6,6065197.2,67192.5,1469291.5,415561.6,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.60968913,11.60959835,5.775172471,3.794018727,1,0
10041,12623,2962828,73800,1960,1,100,0,0,0.478642298,6299575.527,66944.70117,0,0,0,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.20911401,11.19821472,5.583766874,3.794018727,1,0
3347,3849,2811996,138614,1927,1,100,125.3,13.9,0.1,2302806.5,23028.1,7649285.8,2189102.7,52.83,40.756587,-73.972283,6,4,100,11.83944837,11.96693944,4.806477043,3.967079211,0,0
9243,11551,3520626,54100,1962,1,100,83.4,4.3,0.7,4267000.1,45448.9,919977.5,269630,45.62,40.597316,-73.97012,15,47,396,10.89858946,11.03835141,5.423186349,3.820346217,0,0
7145,8611,2688561,59577,1931,1,100,16.8,3.4,0.1,351100,3549.5,819211,233453.8,54.54,40.896672,-73.854501,12,11,434,10.99502487,11.14916836,2.923161581,3.998934377,0,0
6338,7628,3523026,75086,1951,1,100,81.2,4,0.7,5765500,57655,1244281.3,349058.8,101.7424207,40.859037,-73.908271,5,14,251,11.2263894,11.36612934,5.724238483,3.794018727,0,0
9934,12484,2813973,52290,1928,1,100,118,6.732861157,0.478642298,6326913.9,66944.70117,734984,1381668.643,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.86456043,10.86456043,5.847305451,3.794018727,1,0
3270,3768,1577267,85781,1926,1,100,130.8,25.9,0.478642298,6299575.527,66944.70117,8053720.4,2331108.9,42.77,40.761131,-73.975295,5,4,102,11.35955282,11.20212487,5.583766874,3.755836922,0,0
9425,11775,2827656,66992,1951,1,100,43.6,0.5,0.5,2799796.8,30442,120424.9,35294.5,54.34,40.618841,-73.942208,18,45,746,11.11232849,11.11232849,5.001930853,3.995260604,0,0
10320,12964,3114367,151700,1950,2,100,76.1,5.8,0.6,7791957,77919.6,2900741.4,815793.5,62.37,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.92966017,11.85260683,6.025624399,4.133084391,1,0
8198,10242,2771940,80316,1928,1,100,33.2,6.9,0.478642298,289219.6,66944.70117,1776410.1,516394.9,96.62,40.681958,-73.893465,5,37,114202,11.29372413,11.22049882,3.828641396,4.570785759,0,0
5541,6513,2664152,62500,1931,1,100,8.7,0.9,0.1,342045.9,3966.9,199547.2,58483.9,0.47,40.82823,-73.911031,3,16,185,11.04292184,11.04292184,2.901421594,-0.755022584,0,0
1243,1506,5864823,108402,1963,1,100,98.8,5.1,0,376525.5,3816.5,2039134.8,568776,53.49,40.753816,-73.997354,4,3,103,11.59360182,11.61340408,6.479737766,3.979494721,0,0
9797,12295,3544395,120570,1910,1,100,76.8,9.4,0.5,6192726.4,71317.9,4557999.8,1317236.3,7.1,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.69998578,11.8493977,5.795753753,1.960094784,1,0
1397,1690,4901030,201307,2010,1,100,28.2,6.732861157,0.478642298,2514230.4,66944.70117,4159191.1,1381668.643,101.7424207,40.751985,-73.99093,5,3,109,12.21258638,12.31433495,4.894101478,3.794018727,0,0
11294,14233,4401996,65118,1952,1,100,134.1,6.6,1.1,7228098.5,72048.9,1503873.1,429911.7,66.87,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.08395629,11.08395629,5.950382102,4.202750436,1,0
9343,11674,3892260,242160,1953,1,100,48.8,5.2,0.3,7402200.1,81357,4417160.3,1268984.3,101.7424207,40.593173,-73.939491,15,48,596,12.39735394,12.39735394,5.974318388,3.794018727,0,0
11605,14726,4956286,255480,1929,4,100,87,4.3,0.8,20703765.1,224837.6,4348775.7,1250666.8,55.32,40.645161,-74.083968,1,49,7,12.45089941,12.57025037,7.002792694,4.013134507,0,1
1813,2141,4924104,66282,1915,1,100,54.7,11.9,0,1442,16.2,2700430.6,774285.4,38.87,40.751712,-73.984491,5,4,84,11.10167365,11.08280387,4.166665224,3.660222745,0,0
